knot_name,record_index,real_length,twist_angle,multiplicity,length_cutoff,status
8_7,22,2.934605202601919,-3.00618817866848,2,3.0,numerical_unverified
8_7,23,2.976896942397254,-1.4144105220894343,2,3.0,numerical_unverified
8_7,24,2.9895285685437587,2.9077225373088895,4,3.0,numerical_unverified
8_8,0,0.7683712074581466,2.681508524357767,1,3.0,numerical_unverified
8_8,1,1.181673634474864,-2.516378011390406,1,3.0,numerical_unverified
8_8,2,1.783553072987837,1.8101633013143683,1,3.0,numerical_unverified
8_8,3,1.9882392214289244,-1.5075082109140787,1,3.0,numerical_unverified
8_8,4,2.044216619066636,2.79010734393579,2,3.0,numerical_unverified
8_8,5,2.3283082651317812,1.118095660855895,4,3.0,numerical_unverified
8_8,6,2.3695298774575977,0.8269626331081986,1,3.0,numerical_unverified
8_8,7,2.587645013494603,1.2978739353393485,2,3.0,numerical_unverified
8_8,8,2.5893605215664683,-2.2369407604082943,4,3.0,numerical_unverified
8_8,9,2.605298588501994,-2.1987285783359103,2,3.0,numerical_unverified
8_8,10,2.612002247129201,1.9878690334485567,2,3.0,numerical_unverified
8_8,11,2.6281490608657854,2.360117609134522,2,3.0,numerical_unverified
8_8,12,2.6988680368742526,2.010074229364891,1,3.0,numerical_unverified
8_8,13,2.7264773618889633,-2.3572485144816553,2,3.0,numerical_unverified
8_8,14,2.7468860736190144,-0.7206791781188826,2,3.0,numerical_unverified
8_8,15,2.8036740385120704,0.6448191844092803,2,3.0,numerical_unverified
8_8,16,2.805825787758425,-1.7160999813138278,2,3.0,numerical_unverified
8_8,17,2.817158266367339,2.5814829022346895,2,3.0,numerical_unverified
8_8,18,2.830128075260264,-2.974795841752809,2,3.0,numerical_unverified
8_8,19,2.832778048049885,-1.932826224222071,2,3.0,numerical_unverified
8_8,20,2.853418788063997,2.2881530606447207,2,3.0,numerical_unverified
8_8,21,2.856012670730311,2.4961804929770337,2,3.0,numerical_unverified
8_8,22,2.9192309721475724,-2.693290366362735,2,3.0,numerical_unverified
8_8,23,2.9357157715540163,0.37531889279558484,2,3.0,numerical_unverified
8_8,24,2.9403169865649654,-1.676375270860207,2,3.0,numerical_unverified
8_8,25,2.9599010966196593,-0.31875629638014424,2,3.0,numerical_unverified
8_9,0,0.7931455305083244,-3.0002634905095884,1,3.0,numerical_unverified
8_9,1,0.7931455305083625,3.0002634905095995,1,3.0,numerical_unverified
8_9,2,1.778616838406884,-1.8647277687880823,2,3.0,numerical_unverified
8_9,3,1.778616838407122,1.864727768787958,2,3.0,numerical_unverified
8_9,4,2.223624833049426,-2.544463713966429,1,3.0,numerical_unverified
8_9,5,2.2236248330493837,2.5444637139664033,1,3.0,numerical_unverified
8_9,6,2.4260680575581848,-2.726742587164066,2,3.0,numerical_unverified
8_9,7,2.4260680575581692,2.726742587163732,2,3.0,numerical_unverified
8_9,8,2.52369400166908,-0.7097654261000749,2,3.0,numerical_unverified
8_9,9,2.523694001669005,0.7097654260998416,2,3.0,numerical_unverified
8_9,10,2.61118884219981,-0.47963447988394414,1,3.0,numerical_unverified
8_9,11,2.611188842199662,0.4796344798838101,1,3.0,numerical_unverified
8_9,12,2.7152553364469365,-2.7776834836390814,2,3.0,numerical_unverified
8_9,13,2.7152553364466785,2.7776834836388566,2,3.0,numerical_unverified
8_9,14,2.7511304242300154,-1.549086070008748,2,3.0,numerical_unverified
8_9,15,2.7511304242301917,1.5490860700084788,2,3.0,numerical_unverified
8_9,16,2.788856217585093,-2.0944755953990932,2,3.0,numerical_unverified
8_9,17,2.7888562175847413,2.094475595398807,2,3.0,numerical_unverified
8_9,18,2.843763206227789,-2.8485567157369274,2,3.0,numerical_unverified
8_9,19,2.843763206228636,2.848556715736353,2,3.0,numerical_unverified
8_9,20,2.885682353771785,-1.3110911204103983,2,3.0,numerical_unverified
8_9,21,2.8856823537718,1.3110911204102136,2,3.0,numerical_unverified
8_10,0,0.8525485309924616,-3.0303607771077483,1,3.0,numerical_unverified
8_10,1,1.5260023857372278,2.683873657971589,1,3.0,numerical_unverified
8_10,2,1.6206448955633397,-2.1863657815240547,1,3.0,numerical_unverified
8_10,3,2.005576558338694,-2.047222116572879,1,3.0,numerical_unverified
8_10,4,2.0419098910220925,3.1199978872540313,1,3.0,numerical_unverified
8_10,5,2.0464667050108005,2.1315604955633716,1,3.0,numerical_unverified
8_10,6,2.0583549928187614,3.1326958292275093,1,3.0,numerical_unverified
8_10,7,2.078860710374648,-1.5766854623818944,2,3.0,numerical_unverified
8_10,8,2.0969362539591656,-1.0953578366824723,1,3.0,numerical_unverified
8_10,9,2.245829766621746,1.2445560910664903,1,3.0,numerical_unverified
8_10,10,2.2489718533226233,-2.8567743699360078,1,3.0,numerical_unverified
8_10,11,2.3705939329787054,-2.305529177580667,1,3.0,numerical_unverified
8_10,12,2.3740219157593794,1.4036238405755235,1,3.0,numerical_unverified
8_10,13,2.455351657747386,1.249582242288202,1,3.0,numerical_unverified
8_10,14,2.513581839434719,-2.8902910902133985,2,3.0,numerical_unverified
8_10,15,2.572755092829067,-2.7199274343321127,2,3.0,numerical_unverified
8_10,16,2.577152998142995,-1.0188554548243152,1,3.0,numerical_unverified
8_10,17,2.588306706417301,-0.35269120176045127,1,3.0,numerical_unverified
8_10,18,2.642959111528064,2.819961178244144,1,3.0,numerical_unverified
8_10,19,2.696894430277147,1.3048137009569831,2,3.0,numerical_unverified
8_10,20,2.7292219481871496,0.11575067084508506,2,3.0,numerical_unverified
8_10,21,2.7671456800932153,-0.47372711161186676,1,3.0,numerical_unverified
8_10,22,2.799086006786441,2.5230064759674176,2,3.0,numerical_unverified
8_10,23,2.8819905148843556,-1.180892888492604,1,3.0,numerical_unverified
8_10,24,2.8836983555706612,-1.705033846008992,1,3.0,numerical_unverified
8_10,25,2.8976191381651693,1.0211908615281562,2,3.0,numerical_unverified
8_10,26,2.901586104973058,-2.3521092244103046,2,3.0,numerical_unverified
8_10,27,2.905477977350383,2.432795793241272,2,3.0,numerical_unverified
8_10,28,2.936123716391505,1.767257302080859,2,3.0,numerical_unverified
8_11,0,0.9063412570236384,2.826434689593359,1,3.0,numerical_unverified
8_11,1,1.2405192624965025,-2.3525250217915734,1,3.0,numerical_unverified
8_11,2,1.4694724514562123,-3.0110837485987094,1,3.0,numerical_unverified
8_11,3,1.8171293329653002,-2.201076952277135,2,3.0,numerical_unverified
8_11,4,2.059441191658614,3.0420219496880456,2,3.0,numerical_unverified
8_11,5,2.2650931063852076,0.908224361841666,1,3.0,numerical_unverified
8_11,6,2.3763939260952056,2.169747418805023,1,3.0,numerical_unverified
8_11,7,2.4247680931717213,3.073806504438486,2,3.0,numerical_unverified
8_11,8,2.521727933203824,-0.5787993813641806,1,3.0,numerical_unverified
8_11,9,2.549603738105166,-1.847584441088737,2,3.0,numerical_unverified
8_11,10,2.6592813394637096,1.0188459538739723,2,3.0,numerical_unverified
8_11,11,2.65955396901989,2.292781051085781,4,3.0,numerical_unverified
8_11,12,2.69287137201671,0.3086420338440391,2,3.0,numerical_unverified
8_11,13,2.739307935044416,-2.451086888722031,2,3.0,numerical_unverified
8_11,14,2.7553318511702796,0.3071699697076775,2,3.0,numerical_unverified
8_11,15,2.7680189633074543,0.8851700216348376,2,3.0,numerical_unverified
8_11,16,2.780061802063718,-0.5110184861736277,2,3.0,numerical_unverified
8_11,17,2.8054942534887424,-1.6284489997963179,2,3.0,numerical_unverified
8_11,18,2.805494253412378,2.560341204937812,2,3.0,numerical_unverified
8_11,19,2.856698778361814,1.6420080133929857,2,3.0,numerical_unverified
8_11,20,2.8978402169303714,0.1892653605806529,2,3.0,numerical_unverified
8_11,21,2.9275555602990906,-1.1845723976806195,2,3.0,numerical_unverified
8_11,22,2.9633179850827522,1.9574220288449207,1,3.0,numerical_unverified
8_11,23,2.9643007483097112,-0.2944980959410027,2,3.0,numerical_unverified
8_12,0,1.5090746352131417,-2.8520021346082935,1,3.0,numerical_unverified
8_12,1,1.509074635216566,2.8520021346028703,1,3.0,numerical_unverified
8_12,2,1.519849303868272,-1.9929673533026286,1,3.0,numerical_unverified
8_12,3,1.5198493038784018,1.9929673532908758,1,3.0,numerical_unverified
8_12,4,2.0588697373318325,-1.2233215034671945,1,3.0,numerical_unverified
8_12,5,2.058869737258223,1.2233215034073777,1,3.0,numerical_unverified
8_12,6,2.325946305784872,-2.663672368629235,2,3.0,numerical_unverified
8_12,7,2.325946305843858,2.663672368602389,2,3.0,numerical_unverified
8_12,8,2.6128829183906928,-2.4123509374040877,2,3.0,numerical_unverified
8_12,9,2.6128829183773186,2.4123509373927923,2,3.0,numerical_unverified
8_12,10,2.627915650866731,-2.5039171791764874,4,3.0,numerical_unverified
8_12,11,2.6279156509363566,2.5039171791283272,4,3.0,numerical_unverified
8_12,12,2.681608454709229,-0.956777803264227,2,3.0,numerical_unverified
8_12,13,2.6816084547266468,0.9567778032521433,2,3.0,numerical_unverified
8_12,14,2.861402758771269,-1.8916205751766935,1,3.0,numerical_unverified
8_12,15,2.8614027587714057,1.891620575170962,1,3.0,numerical_unverified
8_12,16,2.8810257949394344,-1.5610829581259955,2,3.0,numerical_unverified
8_12,17,2.8810257948691733,1.561082958003398,2,3.0,numerical_unverified
8_12,18,2.96453440199921,-1.2730724504965039,2,3.0,numerical_unverified
8_12,19,2.9645344020121835,1.2730724504487845,2,3.0,numerical_unverified
8_12,20,2.980622499444261,-3.0356671129911312,2,3.0,numerical_unverified
8_12,21,2.9806224995041144,3.035667112947372,2,3.0,numerical_unverified
8_12,22,2.9939429020100485,-0.7005956716779435,2,3.0,numerical_unverified
8_12,23,2.993942902112046,0.7005956716220119,2,3.0,numerical_unverified
8_13,0,0.7393107541114448,-3.09157937933127,1,3.0,numerical_unverified
8_13,1,1.2804735445039248,-2.297093513295614,1,3.0,numerical_unverified
8_13,2,1.7306868046810095,-2.8486879322027048,1,3.0,numerical_unverified
8_13,3,1.780325660282761,1.6862231457300965,2,3.0,numerical_unverified
8_13,4,2.0945184955819767,3.1333793099353437,2,3.0,numerical_unverified
8_13,5,2.2335343977157875,0.9516552304594676,1,3.0,numerical_unverified
8_13,6,2.2629522341886914,2.265369523200493,1,3.0,numerical_unverified
8_13,7,2.4030094405176277,-0.925692462950425,2,3.0,numerical_unverified
8_13,8,2.4532956645081136,2.4716061977481165,2,3.0,numerical_unverified
8_13,9,2.5547453551760064,2.3168978734808885,1,3.0,numerical_unverified
8_13,10,2.566664439812386,-1.711332905758249,2,3.0,numerical_unverified
8_13,11,2.65759883930283,0.4339720325886831,1,3.0,numerical_unverified
8_13,12,2.7515954353948286,1.098177383154367,2,3.0,numerical_unverified
8_13,13,2.7590062691617705,-1.9039124624783523,2,3.0,numerical_unverified
8_13,14,2.8044809629721046,-2.122287359947871,2,3.0,numerical_unverified
8_13,15,2.821983316477067,2.667678852003199,2,3.0,numerical_unverified
8_13,16,2.8753697837281464,-2.7064130950210608,2,3.0,numerical_unverified
8_13,17,2.891922557092867,2.6069593073671973,4,3.0,numerical_unverified
8_13,18,2.8990424702262745,-1.5284974459764822,2,3.0,numerical_unverified
8_13,19,2.922565408738827,0.6673990695502369,2,3.0,numerical_unverified
8_13,20,2.930624189393972,-0.04105956657822879,2,3.0,numerical_unverified
8_13,21,2.9464489788456367,1.1614444565873179,2,3.0,numerical_unverified
8_14,0,1.3453317737498598,-2.9963758028626573,1,3.0,numerical_unverified
8_14,1,1.3619852706907882,2.175788766423392,1,3.0,numerical_unverified
8_14,2,1.5759756890903676,1.9419064672537396,1,3.0,numerical_unverified
8_14,3,1.992976467252109,-2.4633248700589556,1,3.0,numerical_unverified
8_14,4,2.033213865699375,-1.2854659015800722,1,3.0,numerical_unverified
8_14,5,2.161505271974145,-1.0453241285507529,1,3.0,numerical_unverified
8_14,6,2.1657709414728816,2.9560206992282656,2,3.0,numerical_unverified
8_14,7,2.1939757321573508,2.4677418292964797,1,3.0,numerical_unverified
8_14,8,2.3874445602904077,2.5812612130254458,2,3.0,numerical_unverified
8_14,9,2.502630016108166,2.243339383220519,4,3.0,numerical_unverified
8_14,10,2.591793032403517,1.4221250758533577,2,3.0,numerical_unverified
8_14,11,2.6151231560517347,-2.709185930565425,2,3.0,numerical_unverified
8_14,12,2.683310974230684,-1.5640844476898899,2,3.0,numerical_unverified
8_14,13,2.7245492368658666,0.8144865637701639,2,3.0,numerical_unverified
8_14,14,2.8565912321003584,-1.6434748972071065,2,3.0,numerical_unverified
8_14,15,2.857930480827864,-2.8951538850423773,2,3.0,numerical_unverified
8_14,16,2.990271204327583,-1.3237872068638925,2,3.0,numerical_unverified
8_15,0,1.4580229569657133,-2.252675527889414,2,3.0,numerical_unverified
8_15,1,1.540725388600557,2.373854364798179,1,3.0,numerical_unverified
8_15,2,2.191418125117837,2.6867205832975736,2,3.0,numerical_unverified
8_15,3,2.247476603905124,1.0983371725151203,2,3.0,numerical_unverified
8_15,4,2.2833638262920486,-2.0381478867782876,2,3.0,numerical_unverified
8_15,5,2.320190580852925,-3.0287947773130237,4,3.0,numerical_unverified
8_15,6,2.3632926077185488,-1.1244611055959188,1,3.0,numerical_unverified
8_15,7,2.405025096036247,-1.2447438790154173,2,3.0,numerical_unverified
8_15,8,2.4319808853993843,-2.774657108166686,2,3.0,numerical_unverified
8_15,9,2.4704798931226795,-3.1228145023173646,2,3.0,numerical_unverified
8_15,10,2.518199004979109,-2.847652846329309,1,3.0,numerical_unverified
8_15,11,2.73891826416045,2.9166907373815087,2,3.0,numerical_unverified
8_15,12,2.7909908246618516,-0.6084360483650455,2,3.0,numerical_unverified
8_15,13,2.832432144379687,-1.461300747428695,4,3.0,numerical_unverified
8_15,14,2.8338099414825013,-2.8623106664689826,1,3.0,numerical_unverified
8_16,0,1.3096031999038664,2.9498539299880617,2,3.0,numerical_unverified
8_16,1,2.1363026341085094,2.515916951039681,1,3.0,numerical_unverified
8_16,2,2.21051329961451,2.143210053913186,2,3.0,numerical_unverified
8_16,3,2.302495265010952,-1.1398020000502243,2,3.0,numerical_unverified
8_16,4,2.3033388439959563,2.6837652993347496,1,3.0,numerical_unverified
8_16,5,2.3198449069812246,1.9270916027142413,2,3.0,numerical_unverified
8_16,6,2.330648729021046,2.809605635554944,2,3.0,numerical_unverified
8_16,7,2.432635353409643,-2.280577845833962,4,3.0,numerical_unverified
8_16,8,2.443618402357476,1.5056431870981963,1,3.0,numerical_unverified
8_16,9,2.4459518159178155,-1.7291308392246258,2,3.0,numerical_unverified
8_16,10,2.45919242070028,0.8307519760566066,1,3.0,numerical_unverified
8_16,11,2.481320581058682,-2.0599497019453668,2,3.0,numerical_unverified
8_16,12,2.5150600513737276,2.4194116782178563,1,3.0,numerical_unverified
8_16,13,2.60455403213669,-0.20856213216630176,2,3.0,numerical_unverified
8_16,14,2.614627991294884,-2.7168398376070364,2,3.0,numerical_unverified
8_16,15,2.6553150751903454,1.123822734618947,2,3.0,numerical_unverified
8_16,16,2.686829813937518,-0.8049214651680066,2,3.0,numerical_unverified
8_16,17,2.6910740328095892,-1.5012432887526515,1,3.0,numerical_unverified
8_16,18,2.781584143204136,0.6553884996440984,1,3.0,numerical_unverified
8_16,19,2.8082827885445236,-2.4841303031239885,1,3.0,numerical_unverified
8_16,20,2.855433139055572,-3.1390634950634664,1,3.0,numerical_unverified
8_16,21,2.880577851270968,-2.72150334881126,2,3.0,numerical_unverified
8_16,22,2.8832351090287824,-1.5363865580141804,1,3.0,numerical_unverified
8_16,23,2.9238694034385353,-0.8576834051973833,2,3.0,numerical_unverified
8_17,0,1.4632917889763046,-2.620531153458828,1,3.0,numerical_unverified
8_17,1,1.4632917889763133,2.62053115345882,1,3.0,numerical_unverified
8_17,2,2.1030320847613977,-2.1501133614802432,1,3.0,numerical_unverified
8_17,3,2.1030320847614408,2.1501133614802104,1,3.0,numerical_unverified
8_17,4,2.336853937562471,-2.349799418947393,1,3.0,numerical_unverified
8_17,5,2.336853937562549,2.34979941894738,1,3.0,numerical_unverified
8_17,6,2.4020143621241083,-1.6401619616738545,1,3.0,numerical_unverified
8_17,7,2.402014362124071,1.6401619616738272,1,3.0,numerical_unverified
8_17,8,2.4182688551009277,-1.5068572460592635,1,3.0,numerical_unverified
8_17,9,2.4182688551009397,1.506857246059243,1,3.0,numerical_unverified
8_17,10,2.464980029556374,-2.1319213469845693,1,3.0,numerical_unverified
8_17,11,2.464980029556368,2.1319213469845595,1,3.0,numerical_unverified
8_17,12,2.465942078569836,-2.7734959429867305,2,3.0,numerical_unverified
8_17,13,2.465942078569819,2.7734959429866866,2,3.0,numerical_unverified
8_17,14,2.515521541366615,-0.9953334728714242,1,3.0,numerical_unverified
8_17,15,2.5155215413666334,0.9953334728713709,1,3.0,numerical_unverified
8_17,16,2.5200798794016186,-5.205369680057432e-15,1,3.0,numerical_unverified
8_17,17,2.537323607560434,-3.110600378666558,1,3.0,numerical_unverified
8_17,18,2.537323607560433,3.1106003786665055,1,3.0,numerical_unverified
8_17,19,2.5411023382182374,-1.321080256533689,1,3.0,numerical_unverified
8_17,20,2.54110233821825,1.3210802565335904,1,3.0,numerical_unverified
8_17,21,2.5669658563820232,-1.9379839787440407,1,3.0,numerical_unverified
8_17,22,2.5669658563823083,1.9379839787439768,1,3.0,numerical_unverified
8_17,23,2.5843877858131963,-2.1479626569291557,1,3.0,numerical_unverified
8_17,24,2.58438778581316,2.147962656929125,1,3.0,numerical_unverified
8_17,25,2.7924526491538986,-1.901957899885414,1,3.0,numerical_unverified
8_17,26,2.7924526491538324,1.9019578998853837,1,3.0,numerical_unverified
8_17,27,2.8013401174776615,-2.9551477471641854,1,3.0,numerical_unverified
8_17,28,2.801340117477688,2.9551477471641694,1,3.0,numerical_unverified
8_17,29,2.802694057646741,-0.8054094626813614,1,3.0,numerical_unverified
8_17,30,2.802694057646775,0.8054094626813162,1,3.0,numerical_unverified
8_17,31,2.836591014218404,-0.5567140701347651,1,3.0,numerical_unverified
8_17,32,2.8365910142178707,0.5567140701345408,1,3.0,numerical_unverified
8_17,33,2.866535076645184,-2.825510293245813,1,3.0,numerical_unverified
8_17,34,2.8665350766452455,2.825510293245801,1,3.0,numerical_unverified
8_17,35,2.898116905578999,-2.581775884403758,1,3.0,numerical_unverified
8_17,36,2.89811690557892,2.5817758844036933,1,3.0,numerical_unverified
8_17,37,2.908724601667802,-0.5366351222489177,1,3.0,numerical_unverified
8_17,38,2.9087246016678425,0.5366351222488975,1,3.0,numerical_unverified
8_18,0,2.1859042575478393,-2.2034913711432185,4,3.0,numerical_unverified
8_18,1,2.1859042575486662,2.2034913711398314,4,3.0,numerical_unverified
8_18,2,2.256767929930961,-6.696499538953212e-13,1,3.0,numerical_unverified
8_18,3,2.4820156322322013,-1.6812736053198725,4,3.0,numerical_unverified
8_18,4,2.482015632248369,1.68127360531775,4,3.0,numerical_unverified
8_18,5,2.7827596503264442,-1.3533766863410917,4,3.0,numerical_unverified
8_18,6,2.782759650326933,1.353376686335589,4,3.0,numerical_unverified
8_18,7,2.811440313770611,-2.1159640649215343,4,3.0,numerical_unverified
8_18,8,2.811440313790769,2.1159640648985807,4,3.0,numerical_unverified
8_20,0,0.6847775846586461,2.6238249073849533,1,3.0,numerical_unverified
8_20,1,0.7558675252418627,-1.8913413880051002,1,3.0,numerical_unverified
8_20,2,0.9871938070498388,-1.9410878250404942,1,3.0,numerical_unverified
8_20,3,1.3850482768089232,0.6829947073229317,1,3.0,numerical_unverified
8_20,4,1.5878967005089877,-3.0250077834800235,1,3.0,numerical_unverified
8_20,5,1.7682267748682432,-2.3735661942729838,1,3.0,numerical_unverified
8_20,6,1.8277237872333978,-1.6367817592113385,1,3.0,numerical_unverified
8_20,7,2.141318576653924,2.325909153593668,1,3.0,numerical_unverified
8_20,8,2.1714961402989306,0.3040383244594451,1,3.0,numerical_unverified
8_20,9,2.1993874194661536,-0.78489748797931,1,3.0,numerical_unverified
8_20,10,2.218998206566754,-0.08949043858893181,1,3.0,numerical_unverified
8_20,11,2.3648943490509855,1.9962849026193659,1,3.0,numerical_unverified
8_20,12,2.3846085030429696,3.1204371836603384,1,3.0,numerical_unverified
8_20,13,2.3847577734321757,2.6103821742242372,1,3.0,numerical_unverified
8_20,14,2.4024890187912216,-1.9286731475758203,1,3.0,numerical_unverified
8_20,15,2.5040662718212343,3.1294834346014246,1,3.0,numerical_unverified
8_20,16,2.5351686813847585,3.0213976085020686,1,3.0,numerical_unverified
8_20,17,2.5985695391872814,1.0027730465947986,1,3.0,numerical_unverified
8_20,18,2.603720507306721,1.4857048186781923,1,3.0,numerical_unverified
8_20,19,2.615274028644639,2.1798496072596225,1,3.0,numerical_unverified
8_20,20,2.634194329833532,1.638682566905915,2,3.0,numerical_unverified
8_20,21,2.674072974647768,-2.020447155222641,1,3.0,numerical_unverified
8_20,22,2.7370158980351196,0.17911519761214595,1,3.0,numerical_unverified
8_20,23,2.7423276727528734,0.1134173365781616,1,3.0,numerical_unverified
8_20,24,2.763311690817059,-3.1061345981367943,1,3.0,numerical_unverified
8_20,25,2.76513449959576,-2.2692892620645715,1,3.0,numerical_unverified
8_20,26,2.7700965536178463,1.3659894146458607,2,3.0,numerical_unverified
8_20,27,2.8102476888601253,-2.382039952110096,2,3.0,numerical_unverified
8_20,28,2.8598249794096566,-2.8300678699656316,1,3.0,numerical_unverified
8_20,29,2.897417025272219,-2.670160440830552,1,3.0,numerical_unverified
8_20,30,2.898176663899966,-1.408173940499026,2,3.0,numerical_unverified
8_20,31,2.9383999343514637,2.8110731470083827,1,3.0,numerical_unverified
8_20,32,2.954960741850487,0.6398547838153166,1,3.0,numerical_unverified
8_20,33,2.986742015977343,0.7390334150566402,1,3.0,numerical_unverified
8_20,34,2.995108028914799,2.6519568440155847,1,3.0,numerical_unverified
8_21,0,1.341288685968916,-2.944899691735661,1,3.0,numerical_unverified
8_21,1,1.3843296916567862,-0.7853981633974578,1,3.0,numerical_unverified
8_21,2,1.4953756019663453,-2.1392746447559623,2,3.0,numerical_unverified
8_21,3,1.8960084878549515,-1.9949334571184598,2,3.0,numerical_unverified
8_21,4,1.970433931643255,-3.026121511091089,2,3.0,numerical_unverified
8_21,5,2.1887599449729085,1.535610633643657,2,3.0,numerical_unverified
8_21,6,2.2358254340169488,2.0036835045025305,2,3.0,numerical_unverified
8_21,7,2.241818439272342,0.2126578030576648,2,3.0,numerical_unverified
8_21,8,2.5268408859183387,2.6713123505948926,2,3.0,numerical_unverified
8_21,9,2.5318972768037926,0.8344667612365895,1,3.0,numerical_unverified
8_21,10,2.5409989971606444,3.064657663498963,2,3.0,numerical_unverified
8_21,11,2.702219090472058,-1.8472763867628237,2,3.0,numerical_unverified
8_21,12,2.803711721826156,2.4194292165944584,2,3.0,numerical_unverified
8_21,13,2.814700264787871,-2.57035751654036,4,3.0,numerical_unverified
8_21,14,2.8440127317824437,0.1491924679121049,2,3.0,numerical_unverified
8_21,15,2.8900798075436533,2.0811641172764297,2,3.0,numerical_unverified
8_21,16,2.900422236778195,-3.122094957938977,4,3.0,numerical_unverified
8_21,17,2.9181279248023357,-0.7218739154171699,1,3.0,numerical_unverified
8_21,18,2.960541740007119,0.5617835391164738,2,3.0,numerical_unverified
8_21,19,2.96473569748045,1.6813176411238322,2,3.0,numerical_unverified
