fixture,source_mode,base_samples,resolution,subdivision_factor,projection,projection_class,projection_direction,expected_crossing_count,expected_determinant,polygon_length,vertex_distortion_estimate,minimum_nonlocal_vertex_clearance,crossing_count,gauss_component_count,alternating_projection,canonical_gauss_signature,pd_code,fox_determinant,first_tait_tree_count,second_tait_tree_count,unsigned_tait_shortcut_applicable,unsigned_tait_shortcut_agrees,tait_construction_status,tait_error,simplification_status,simplification_changed,simplified_crossing_count,simplified_component_count,simplified_fox_determinant,simplification_error,topological_fixture_pass,minimum_crossing_angle_degrees,minimum_crossing_depth_separation,minimum_crossing_vertex_parameter_margin,normalized_minimum_depth_separation,crossing_count_matches_expected,determinant_matches_expected,backend_messages,extraction_status,error_message,runtime_seconds,direction_index,direction_x,direction_y,direction_z,longitude_radians,latitude_radians,raw_minimal_diagram_pass,extra_raw_crossings
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_035,generic_tilt,"[-0.8329259898180882, -0.3285286484148803, 0.4453125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,9,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:-1:-1|6:+1:+1|2:-1:+1|7:-1:+1|4:-1:-1|5:+1:-1|8:-1:-1|1:-1:+1|7:+1:+1|3:-1:-1|9:+1:-1|9:-1:-1|6:-1:+1|8:+1:-1,"[[2, 7, 3, 8], [3, 17, 4, 16], [4, 10, 5, 9], [6, 1, 7, 2], [12, 6, 13, 5], [13, 14, 14, 15], [15, 8, 16, 9], [17, 11, 18, 10], [18, 11, 1, 12]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,45.32376203767445,1.1634346562726656,0.040963688757926775,0.1390357601977829,False,True,,passed,,0.01082450000103563,35,-0.8329259898180882,-0.3285286484148803,0.4453125,-2.7658996451470337,0.46152324624700164,False,5
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_036,generic_tilt,"[0.8431906943069426, -0.3231069565607124, 0.4296875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:-1:-1|5:+1:-1|6:+1:+1|7:+1:-1|8:+1:+1|2:-1:+1|9:+1:-1|10:-1:-1|10:+1:-1|11:+1:+1|7:-1:-1|8:-1:+1|1:-1:+1|9:-1:-1|3:-1:-1|4:+1:-1|5:-1:-1|6:-1:+1|11:-1:+1,"[[3, 19, 4, 18], [5, 6, 6, 7], [8, 1, 9, 2], [9, 3, 10, 2], [10, 18, 11, 17], [11, 4, 12, 5], [12, 19, 13, 20], [14, 21, 15, 22], [15, 1, 16, 22], [16, 8, 17, 7], [20, 13, 21, 14]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,25.92993016731378,1.1595258832361357,0.009798230770925898,0.13852460722747623,False,True,,passed,,0.008769500011112541,36,0.8431906943069426,-0.3231069565607124,0.4296875,-0.3659364154183783,0.4441466712053621,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_037,generic_tilt,"[-0.40673584817661423, 0.8143206959802755, 0.4140625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,9,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:-1:-1|6:-1:-1|7:-1:+1|1:-1:+1|8:+1:+1|7:+1:+1|2:-1:+1|3:-1:-1|6:+1:-1|9:-1:+1|4:-1:-1|5:+1:-1|9:+1:+1|8:-1:+1,"[[5, 15, 6, 14], [8, 1, 9, 2], [9, 7, 10, 6], [11, 2, 12, 3], [12, 4, 13, 3], [15, 5, 16, 4], [16, 14, 17, 13], [17, 10, 18, 11], [18, 7, 1, 8]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,38.61365946669097,1.1629666266076089,0.012807820598453645,0.13590602545987357,False,True,,passed,,0.00655390000611078,37,-0.40673584817661423,0.8143206959802755,0.4140625,2.034026814310277,0.4269126228297277,False,5
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_038,generic_tilt,"[-0.25206053025810227, -0.8818804044085311, 0.3984375]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,10,1,False,1:+1:+1|1:-1:+1|2:-1:+1|3:-1:-1|4:-1:-1|5:+1:-1|6:+1:-1|7:+1:+1|8:+1:+1|9:-1:+1|7:-1:+1|2:+1:+1|3:+1:-1|6:-1:-1|10:+1:+1|4:+1:-1|5:-1:-1|10:-1:+1|9:+1:+1|8:-1:+1,"[[2, 11, 3, 12], [3, 1, 4, 20], [5, 15, 6, 14], [7, 7, 8, 6], [8, 18, 9, 17], [9, 18, 10, 19], [10, 1, 11, 2], [15, 5, 16, 4], [16, 14, 17, 13], [19, 12, 20, 13]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,12.698987350757786,1.2114286546122972,0.007980020104795926,0.13884002492552502,False,True,,passed,,0.006545900003402494,38,-0.25206053025810227,-0.8818804044085311,0.3984375,-1.8491952631406543,0.4098126517404412,False,6
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_039,generic_tilt,"[0.7872133087567544, 0.4834767795458152, 0.3828125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,10,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:-1:-1|6:-1:+1|7:-1:-1|1:-1:+1|8:+1:+1|9:-1:+1|4:-1:-1|5:+1:-1|9:+1:+1|3:-1:-1|10:+1:-1|7:+1:-1|6:+1:+1|10:-1:-1|2:-1:+1|8:-1:+1,"[[5, 17, 6, 16], [6, 4, 7, 3], [7, 10, 8, 11], [11, 2, 12, 3], [14, 1, 15, 2], [15, 13, 16, 12], [17, 5, 18, 4], [18, 9, 19, 10], [19, 9, 20, 8], [20, 13, 1, 14]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,20.657521137411713,1.1404483255146955,0.006832275200537197,0.13538927515002158,False,True,,passed,,0.0070223000075202435,39,0.7872133087567544,0.4834767795458152,0.3828125,0.550767966588001,0.3928387875427684,False,6
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_040,generic_tilt,"[-0.9132565714519087, 0.17645332114657059, 0.3671875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:-1:-1|5:+1:-1|6:+1:+1|7:+1:-1|8:+1:+1|2:-1:+1|9:+1:-1|10:-1:-1|10:+1:-1|11:+1:+1|7:-1:-1|8:-1:+1|1:-1:+1|9:-1:-1|3:-1:-1|4:+1:-1|5:-1:-1|6:-1:+1|11:-1:+1,"[[1, 8, 2, 9], [3, 10, 4, 11], [4, 12, 5, 11], [5, 19, 6, 18], [9, 2, 10, 3], [14, 8, 15, 7], [16, 17, 17, 18], [19, 12, 20, 13], [20, 14, 21, 13], [21, 7, 22, 6], [22, 15, 1, 16]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,41.64045876233664,1.1835548504695939,0.028046536709126713,0.14235780556534883,False,True,,passed,,0.008949499999289401,40,-0.9132565714519087,0.17645332114657059,0.3671875,2.9507311963166565,0.3759834935041962,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_041,generic_tilt,"[0.5577998880145961, -0.751839805759614, 0.3515625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,9,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:-1:-1|6:-1:-1|7:-1:+1|1:-1:+1|8:+1:+1|7:+1:+1|2:-1:+1|3:-1:-1|6:+1:-1|9:-1:+1|4:-1:-1|5:+1:-1|9:+1:+1|8:-1:+1,"[[1, 17, 2, 16], [3, 12, 4, 13], [4, 14, 5, 13], [7, 15, 8, 14], [8, 6, 9, 5], [9, 2, 10, 3], [10, 17, 11, 18], [15, 7, 16, 6], [18, 11, 1, 12]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,51.45917337874034,1.1416254649399016,0.002441810950834622,0.1357828790185411,False,True,,passed,,0.0075188999908277765,41,0.5577998880145961,-0.751839805759614,0.3515625,-0.9324908811342747,0.35923962611183097,False,5
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_042,generic_tilt,"[0.09714616234909745, 0.9368610458518343, 0.3359375]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,13,1,False,1:+1:+1|1:-1:+1|2:-1:+1|3:-1:-1|4:-1:-1|5:-1:-1|6:+1:-1|7:+1:-1|3:+1:-1|8:+1:+1|9:+1:+1|10:-1:+1|8:-1:+1|2:+1:+1|11:+1:+1|12:+1:-1|7:-1:-1|4:+1:-1|13:+1:+1|11:-1:+1|12:-1:-1|6:-1:-1|5:+1:-1|13:-1:+1|10:+1:+1|9:-1:+1,"[[6, 20, 7, 19], [7, 5, 8, 4], [11, 2, 12, 3], [14, 10, 15, 9], [15, 10, 16, 11], [16, 1, 17, 2], [18, 14, 19, 13], [20, 6, 21, 5], [22, 22, 23, 21], [23, 9, 24, 8], [24, 3, 25, 4], [25, 12, 26, 13], [26, 17, 1, 18]]",5,,,False,,not_applicable,,passed,True,10,1,5,,False,19.561507695749658,1.2982939703659613,0.0034726173049008935,0.14687594832250392,False,True,,passed,,0.010858900001039729,42,0.09714616234909745,0.9368610458518343,0.3359375,1.4674723485943661,0.3426003988559651,False,9
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_043,generic_tilt,"[-0.7085326619426154, -0.6287935824292908, 0.3203125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:-1|3:+1:+1|1:-1:+1|4:-1:+1|5:-1:-1|6:-1:+1|7:+1:+1|8:+1:-1|4:+1:+1|9:+1:-1|10:-1:-1|2:-1:-1|3:-1:+1|7:-1:+1|6:+1:+1|11:-1:+1|9:-1:-1|10:+1:-1|11:+1:+1|5:+1:-1|8:-1:-1,"[[2, 9, 3, 10], [3, 1, 4, 22], [5, 13, 6, 12], [6, 18, 7, 17], [7, 18, 8, 19], [8, 1, 9, 2], [13, 5, 14, 4], [14, 21, 15, 22], [15, 11, 16, 10], [16, 20, 17, 19], [20, 11, 21, 12]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,6.933538384494782,1.1464728632381362,0.00862480572729396,0.13596131302394743,False,True,,passed,,0.007538599995314144,43,-0.7085326619426154,-0.6287935824292908,0.3203125,-2.415749728856565,0.32605934968485534,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_044,generic_tilt,"[0.9523336958114547, -0.015035264076360357, 0.3046875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:-1:-1|5:+1:-1|6:+1:+1|7:+1:-1|8:+1:+1|9:+1:-1|1:-1:+1|10:-1:-1|10:+1:-1|11:+1:+1|7:-1:-1|8:-1:+1|9:-1:-1|2:-1:+1|3:-1:-1|4:+1:-1|5:-1:-1|6:-1:+1|11:-1:+1,"[[5, 19, 6, 18], [6, 7, 7, 8], [9, 2, 10, 3], [10, 4, 11, 3], [11, 4, 12, 5], [12, 20, 13, 19], [13, 20, 14, 21], [15, 22, 16, 1], [16, 2, 17, 1], [17, 9, 18, 8], [21, 14, 22, 15]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,49.68630179463903,1.2541533282505681,0.003685841872185236,0.15246143269927312,False,True,,passed,,0.007262599989189766,44,0.9523336958114547,-0.015035264076360357,0.3046875,-0.015786499127909692,0.30961031165767294,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_045,generic_tilt,"[-0.6955948361299443, 0.6577162724481628, 0.2890625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|5:-1:+1|6:-1:-1|2:-1:+1|7:-1:-1|8:+1:-1|9:+1:-1|10:+1:+1|5:+1:+1|4:-1:+1|11:+1:+1|7:+1:-1|8:-1:-1|11:-1:+1|3:-1:-1|6:+1:-1|1:-1:+1|9:-1:-1|10:-1:+1,"[[5, 19, 6, 18], [8, 1, 9, 2], [9, 7, 10, 6], [10, 17, 11, 18], [12, 16, 13, 15], [13, 2, 14, 3], [14, 4, 15, 3], [19, 5, 20, 4], [20, 11, 21, 12], [21, 17, 22, 16], [22, 7, 1, 8]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,6.827271454568318,1.1471533200009159,0.038453214254033696,0.1358987602921122,False,True,,passed,,0.008164300001226366,45,-0.6955948361299443,0.6577162724481628,0.2890625,2.3841767306007458,0.2932473863906822,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_046,generic_tilt,"[0.06895733046325764, -0.9594148321602763, 0.2734375]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,13,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|2:-1:+1|5:-1:+1|6:+1:+1|7:-1:-1|8:+1:-1|9:+1:-1|10:+1:+1|6:-1:+1|11:-1:-1|8:-1:-1|12:+1:-1|10:-1:+1|13:+1:+1|1:-1:+1|5:+1:+1|3:-1:-1|4:-1:+1|13:-1:+1|9:-1:-1|12:-1:-1|7:+1:-1|11:+1:-1,"[[1, 23, 2, 22], [2, 15, 3, 16], [3, 24, 4, 25], [5, 1, 6, 26], [7, 17, 8, 16], [9, 18, 10, 19], [10, 20, 11, 19], [11, 7, 12, 6], [12, 25, 13, 26], [13, 4, 14, 5], [20, 18, 21, 17], [21, 9, 22, 8], [23, 14, 24, 15]]",5,,,False,,not_applicable,,passed,True,10,1,5,,False,30.826937841769734,1.319747479597014,0.02366370507209581,0.15113504505109424,False,True,,passed,,0.012611199999810196,46,0.06895733046325764,-0.9594148321602763,0.2734375,-1.4990453468501856,0.27696491994854544,False,9
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_047,generic_tilt,"[0.5999014736024458, 0.7573974761070728, 0.2578125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,10,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:+1:-1|6:-1:-1|4:-1:-1|7:-1:-1|8:-1:+1|1:-1:+1|9:+1:+1|10:-1:+1|6:+1:-1|5:-1:-1|10:+1:+1|3:-1:-1|7:+1:-1|8:+1:+1|2:-1:+1|9:-1:+1,"[[6, 16, 7, 15], [7, 5, 8, 4], [10, 3, 11, 4], [12, 1, 13, 2], [14, 12, 15, 11], [16, 6, 17, 5], [17, 9, 18, 8], [18, 9, 19, 10], [19, 2, 20, 3], [20, 13, 1, 14]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,10.91446264285109,1.1436851532613186,0.05665708148842441,0.13549574051505467,False,True,,passed,,0.010055399994598702,47,0.5999014736024458,0.7573974761070728,0.2578125,0.9009178828784697,0.2607574808802837,False,6
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_048,generic_tilt,"[-0.9579467431500948, -0.15389363902343792, 0.2421875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,15,1,False,1:+1:+1|2:+1:-1|3:+1:+1|4:+1:-1|2:-1:-1|5:-1:+1|6:-1:-1|7:-1:+1|8:+1:+1|9:+1:-1|10:-1:-1|6:+1:-1|11:+1:+1|3:-1:+1|4:-1:-1|12:-1:+1|13:-1:-1|14:+1:-1|15:-1:-1|11:-1:+1|5:+1:+1|1:-1:+1|12:+1:+1|13:+1:-1|9:-1:-1|8:-1:+1|14:-1:-1|15:+1:-1|7:+1:+1|10:+1:-1,"[[1, 8, 2, 9], [3, 12, 4, 13], [4, 28, 5, 27], [6, 16, 7, 15], [9, 24, 10, 25], [10, 24, 11, 23], [11, 2, 12, 3], [19, 16, 20, 17], [20, 6, 21, 5], [21, 26, 22, 27], [22, 14, 23, 13], [25, 14, 26, 15], [28, 18, 29, 17], [29, 18, 30, 19], [30, 8, 1, 7]]",5,,,False,,not_applicable,,passed,True,5,1,5,,False,4.245843847653247,1.1796190645215026,0.020286507008449917,0.1422235897296466,False,True,,passed,,0.017924900006619282,48,-0.9579467431500948,-0.15389363902343792,0.2421875,-2.9823041945724755,0.24461984013947533,False,11
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_049,generic_tilt,"[0.813460025289921, -0.5356792145016185, 0.2265625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,14,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:-1:-1|5:+1:-1|6:-1:+1|7:+1:+1|8:+1:+1|2:-1:+1|3:-1:-1|9:+1:-1|10:+1:+1|4:+1:-1|5:-1:-1|11:-1:+1|12:-1:-1|8:-1:+1|1:-1:+1|13:-1:-1|14:+1:-1|6:+1:+1|11:+1:+1|10:-1:+1|9:-1:-1|12:+1:-1|7:-1:+1|14:-1:-1|13:+1:-1,"[[3, 10, 4, 11], [4, 24, 5, 23], [6, 19, 7, 20], [7, 19, 8, 18], [11, 2, 12, 3], [12, 2, 13, 1], [13, 23, 14, 22], [14, 5, 15, 6], [15, 9, 16, 8], [16, 25, 17, 26], [20, 27, 21, 28], [21, 1, 22, 28], [24, 10, 25, 9], [26, 17, 27, 18]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,46.358052085155606,1.1613725715909573,0.0046642390946227685,0.13776335347964466,False,True,,passed,,0.015621400001691654,49,0.813460025289921,-0.5356792145016185,0.2265625,-0.5823409648438205,0.2285469526620647,False,10
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_050,generic_tilt,"[-0.23882985538077378, 0.9478742908595784, 0.2109375]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,13,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|2:-1:+1|5:-1:+1|6:+1:+1|7:-1:-1|8:+1:-1|9:+1:-1|10:+1:+1|6:-1:+1|11:-1:-1|12:+1:-1|9:-1:-1|10:-1:+1|13:+1:+1|1:-1:+1|5:+1:+1|3:-1:-1|4:-1:+1|13:-1:+1|12:-1:-1|8:-1:-1|7:+1:-1|11:+1:-1,"[[7, 5, 8, 4], [8, 22, 9, 21], [10, 1, 11, 2], [14, 10, 15, 9], [15, 2, 16, 3], [17, 12, 18, 13], [18, 14, 19, 13], [20, 4, 21, 3], [22, 5, 23, 6], [23, 7, 24, 6], [24, 20, 25, 19], [25, 16, 26, 17], [26, 11, 1, 12]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,28.76625267107361,1.2202191365179433,0.023931398590477215,0.14200370617496585,False,True,,passed,,0.011187399999471381,50,-0.23882985538077378,0.9478742908595784,0.2109375,1.8176222648848348,0.21253394040374687,False,9
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_051,generic_tilt,"[-0.4657134403515823, -0.8631129814917878, 0.1953125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|1:-1:+1|2:-1:-1|3:-1:+1|4:-1:-1|5:-1:-1|6:+1:-1|7:+1:-1|8:+1:+1|2:+1:-1|9:+1:+1|10:-1:+1|3:+1:+1|8:-1:+1|7:-1:-1|4:+1:-1|11:+1:+1|6:-1:-1|5:+1:-1|11:-1:+1|10:+1:+1|9:-1:+1,"[[1, 12, 2, 13], [3, 1, 4, 22], [5, 17, 6, 16], [7, 7, 8, 6], [8, 15, 9, 16], [9, 19, 10, 18], [10, 21, 11, 22], [11, 2, 12, 3], [17, 5, 18, 4], [19, 15, 20, 14], [20, 13, 21, 14]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,16.292597645276278,1.1544004107331414,0.005286216431812818,0.13698363453864965,False,True,,passed,,0.011698999995132908,51,-0.4657134403515823,-0.8631129814917878,0.1953125,-2.0655998125660964,0.19657607666314347,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_052,generic_tilt,"[0.9292445387423222, 0.32282656266379134, 0.1796875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,14,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|5:+1:-1|6:-1:-1|7:-1:+1|8:-1:-1|9:+1:-1|10:+1:+1|2:-1:+1|11:-1:+1|12:+1:+1|5:-1:-1|6:+1:-1|9:-1:-1|10:-1:+1|1:-1:+1|13:-1:-1|14:+1:-1|11:+1:+1|3:-1:-1|8:+1:-1|7:+1:+1|4:-1:+1|12:-1:+1|14:-1:-1|13:+1:-1,"[[6, 13, 7, 14], [7, 21, 8, 20], [8, 2, 9, 1], [11, 2, 12, 3], [14, 5, 15, 6], [15, 5, 16, 4], [16, 24, 17, 23], [17, 24, 18, 25], [19, 28, 20, 1], [21, 13, 22, 12], [22, 4, 23, 3], [25, 10, 26, 11], [26, 10, 27, 9], [27, 18, 28, 19]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,41.245721958015466,1.1603929810999087,0.005567840695547943,0.13898273620068585,False,True,,passed,,0.012254900007974356,52,0.9292445387423222,0.32282656266379134,0.1796875,0.3343634171625589,0.18066877153760597,False,10
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_053,generic_tilt,"[-0.9057654321486892, 0.39073325686233595, 0.1640625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,14,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:-1:-1|5:+1:-1|6:-1:+1|7:+1:+1|8:+1:+1|2:-1:+1|3:-1:-1|9:+1:-1|10:+1:+1|4:+1:-1|5:-1:-1|11:-1:+1|12:-1:-1|8:-1:+1|1:-1:+1|13:-1:-1|14:+1:-1|6:+1:+1|11:+1:+1|10:-1:+1|9:-1:-1|12:+1:-1|7:-1:+1|14:-1:-1|13:+1:-1,"[[1, 10, 2, 11], [5, 12, 6, 13], [6, 14, 7, 13], [9, 23, 10, 22], [11, 2, 12, 3], [16, 23, 17, 24], [17, 9, 18, 8], [19, 4, 20, 5], [20, 4, 21, 3], [24, 15, 25, 16], [25, 15, 26, 14], [26, 8, 27, 7], [27, 18, 28, 19], [28, 22, 1, 21]]",5,,,False,,not_applicable,,passed,True,6,1,5,,False,42.793482618632595,1.161119426296997,0.01727553681158156,0.13861424328267968,False,True,,passed,,0.011051000008592382,53,-0.9057654321486892,0.39073325686233595,0.1640625,2.734326646891214,0.16480755837603633,False,10
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_054,generic_tilt,"[0.40495892696135893, -0.9022053957209826, 0.1484375]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,11,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|2:-1:+1|5:-1:+1|6:+1:+1|7:-1:-1|8:+1:-1|6:-1:+1|9:-1:-1|10:+1:-1|11:+1:+1|1:-1:+1|5:+1:+1|3:-1:-1|4:-1:+1|11:-1:+1|10:-1:-1|8:-1:-1|7:+1:-1|9:+1:-1,"[[1, 21, 2, 20], [2, 13, 3, 14], [5, 15, 6, 14], [7, 16, 8, 17], [8, 18, 9, 17], [9, 5, 10, 4], [10, 3, 11, 4], [11, 22, 12, 1], [18, 16, 19, 15], [19, 7, 20, 6], [21, 12, 22, 13]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,24.83897449703007,1.1742165879387285,0.005314886424315546,0.13794316618468022,False,True,,passed,,0.006891700002597645,54,0.40495892696135893,-0.9022053957209826,0.1484375,-1.148895430559717,0.14898808110808143,False,7
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_055,generic_tilt,"[0.31152445242214993, 0.9409109178805556, 0.1328125]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,13,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:-1:-1|6:-1:-1|7:-1:+1|8:-1:+1|9:-1:-1|1:-1:+1|8:+1:+1|10:+1:+1|11:-1:+1|5:+1:-1|4:-1:-1|12:-1:-1|13:-1:+1|11:+1:+1|6:+1:-1|3:-1:-1|12:+1:-1|13:+1:+1|2:-1:+1|7:+1:+1|10:-1:+1|9:+1:-1,"[[6, 20, 7, 19], [8, 4, 9, 3], [11, 2, 12, 3], [14, 10, 15, 9], [15, 10, 16, 11], [16, 1, 17, 2], [18, 14, 19, 13], [21, 5, 22, 4], [22, 5, 23, 6], [23, 21, 24, 20], [24, 8, 25, 7], [25, 12, 26, 13], [26, 17, 1, 18]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,27.566411947416164,1.2056414929195676,0.01761394101961855,0.14302382964505858,False,True,,passed,,0.011208500000066124,55,0.31152445242214993,0.9409109178805556,0.1328125,1.2510677991689383,0.13320608234182008,False,9
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_056,generic_tilt,"[-0.8670032766127411, -0.4843267576611069, 0.1171875]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,15,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:+1|5:+1:-1|6:+1:-1|7:-1:-1|5:-1:-1|8:-1:+1|9:-1:-1|10:+1:-1|1:-1:+1|11:+1:+1|12:-1:+1|13:+1:+1|7:+1:-1|6:-1:-1|10:-1:-1|2:-1:+1|11:-1:+1|14:-1:-1|15:+1:-1|12:+1:+1|3:-1:-1|9:+1:-1|8:+1:+1|4:-1:+1|13:-1:+1|15:-1:-1|14:+1:-1,"[[1, 9, 2, 8], [2, 20, 3, 19], [3, 10, 4, 11], [4, 15, 5, 16], [7, 29, 8, 28], [9, 21, 10, 20], [11, 26, 12, 27], [12, 26, 13, 25], [13, 16, 14, 17], [14, 5, 15, 6], [22, 29, 23, 30], [23, 7, 24, 6], [24, 18, 25, 17], [27, 18, 28, 19], [30, 21, 1, 22]]",5,,,False,,not_applicable,,passed,True,11,1,5,,False,7.479524903154063,1.1804773714446504,0.03766790228084338,0.14058644990194463,False,True,,passed,,0.012287400008062832,56,-0.8670032766127411,-0.4843267576611069,0.1171875,-2.632154278281993,0.11745739213294011,False,11
4_1_figure_eight,deterministic_angular_sweep,32,96,,fibonacci_057,generic_tilt,"[0.9681324707648126, -0.22892046139340513, 0.1015625]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,16,1,False,1:+1:+1|2:+1:+1|3:+1:-1|4:+1:-1|5:+1:+1|6:-1:-1|7:+1:-1|8:-1:+1|9:+1:+1|1:-1:+1|10:+1:+1|3:-1:-1|11:+1:-1|12:+1:+1|6:+1:-1|7:-1:-1|13:-1:+1|14:-1:-1|2:-1:+1|10:-1:+1|15:-1:-1|16:+1:-1|8:+1:+1|13:+1:+1|12:-1:+1|5:-1:+1|4:-1:-1|11:-1:-1|14:+1:-1|9:-1:+1|16:-1:-1|15:+1:-1,"[[4, 13, 5, 14], [5, 27, 6, 26], [7, 22, 8, 23], [8, 31, 9, 32], [9, 31, 10, 30], [10, 22, 11, 21], [14, 3, 15, 4], [15, 25, 16, 24], [16, 2, 17, 1], [17, 6, 18, 7], [18, 12, 19, 11], [19, 28, 20, 29], [23, 32, 24, 1], [25, 3, 26, 2], [27, 13, 28, 12], [29, 20, 30, 21]]",5,,,False,,not_applicable,,passed,True,10,1,5,,False,1.4346121977156683,1.1987920498565452,0.0019754561661926573,0.1443732043846508,False,True,,passed,,0.01452350000909064,57,0.9681324707648126,-0.22892046139340513,0.1015625,-0.23219104855333764,0.10173791733766063,False,12
